stock_id,year,total_assets_million,total_equity_million,total_liabilities_million,share_capital_million
3008,2023,0.1,0.08495,0.015050000000000001,0.0007199999999999999
3008,2024,0.1,0.08476,0.01438,0.00062
3008,2025,0.1,0.08554,0.1,0.0006
3017,2015,26974870.0,8598283.0,0.0676,3533101.0
3017,2016,26768790.0,8218932.0,0.06869,3533101.0
3017,2017,0.1,8024716.0,0.0,3533101.0
3017,2018,30396264.0,8770127.0,0.0001,3533101.0
3017,2019,0.1,0.02524,5e-05,0.00994
3017,2020,40676236.0,0.026,0.0002,0.00869
3017,2021,0.1,0.024399999999999998,0.0,0.0069500000000000004
3017,2022,0.1,0.02401,2e-05,0.00577
3017,2023,0.1,0.030539999999999998,0.0,0.0062900000000000005
3017,2024,0.1,0.0289,0.0,0.0038900000000000002
3017,2025,0.1,0.02785,0.0,0.00249
3034,2015,41092605.0,28517824.0,0.030600000000000002,6085115.0
3034,2016,37525495.0,26711351.0,0.028820000000000002,6085115.0
3034,2017,0.1,25829659.0,0.0,6085115.0
3034,2018,48069623.0,30317509.0,0.0001,6085115.0
3034,2019,46875234.0,33078320.0,8.999999999999999e-05,6085115.0
3034,2020,0.1,0.06875,0.00057,0.01047
3034,2021,0.1,0.05842,0.00051,0.00505
3034,2022,0.1,0.06456999999999999,0.00074,0.00641
3034,2023,0.1,0.04684000000000001,0.00083,0.0051600000000000005
3034,2024,0.1,0.06633,0.00073,0.00594
3034,2025,0.1,0.06956999999999999,0.0005899999999999999,0.00625
3036,2015,47176832.0,16924092.0,0.06412999999999999,4476377.0
3036,2016,57739521.0,16856092.0,0.07081,4715196.0
3036,2017,0.1,15932451.0,0.0,4757418.0
3036,2018,93824808.0,21806876.0,0.00013000000000000002,5576106.0
3036,2019,101367236.0,23478394.0,0.00019,5914369.0
3036,2020,0.1,0.03517,0.00039,0.00705
3036,2021,0.1,0.03102,0.00022,0.00541
3036,2022,0.1,0.02468,0.0005200000000000001,0.0045
3036,2023,0.1,0.02934,0.0005,0.00531
3036,2024,0.1,0.02494,0.00027,0.00304
3036,2025,0.1,0.0223,0.00075,0.00265
3037,2015,103691867.0,43779712.0,0.05375,15386060.0
3037,2016,97198286.0,41513787.0,0.05319,15264538.0
3037,2017,0.1,41252330.0,0.05233,15218518.0
3037,2018,104616428.0,42121594.0,0.05536,15048658.0
3037,2019,110201731.0,43891683.0,0.056119999999999996,15047323.0
3037,2020,0.1,0.038829999999999996,0.05742,0.01207
3037,2021,0.1,0.0357,0.019399999999999997,0.00868
3037,2022,0.1,0.037579999999999995,0.02146,0.0070599999999999994
3037,2023,0.1,0.038509999999999996,0.00259,0.00691
3037,2024,0.1,0.0404,0.00477,0.00663
3037,2025,0.1,0.03932,0.00413,0.0066500000000000005
3044,2015,62525411.0,29767843.0,0.05239,5256059.0
3044,2016,61106499.0,28398348.0,0.05353,5256059.0
3044,2017,0.1,28006559.0,0.0,5256059.0
3044,2018,71520505.0,32421104.0,0.0009599999999999999,5256059.0
3044,2019,71605032.0,34141210.0,0.0011,5256059.0
3044,2020,0.1,0.047909999999999994,0.00149,0.00698
3044,2021,0.1,0.04519,0.0014299999999999998,0.0062
3044,2022,0.1,0.048600000000000004,0.00138,0.00622
3044,2023,0.1,0.05336,0.00123,0.00708
3044,2024,0.1,0.05744,0.00164,0.006
3044,2025,0.1,0.0551,0.0016200000000000001,0.00535
3045,2015,156085673.0,59555705.0,0.05817,34208328.0
3045,2016,151262287.0,56879761.0,0.05868,34208328.0
3045,2017,0.1,53649301.0,0.05964,34208328.0
3045,2018,147667028.0,61881520.0,0.00138,34238338.0
3045,2019,153919959.0,68017291.0,0.00117,35093545.0
3045,2020,0.1,0.03541,0.00103,0.019030000000000002
3045,2021,0.1,0.03431,0.00099,0.01843
3045,2022,0.1,0.03253,0.00094,0.01862
3045,2023,0.1,0.03133,0.00101,0.018879999999999997
3045,2024,0.1,0.03537,0.00111,0.01542
3045,2025,0.1,0.03671,0.00092,0.01587
3189,2015,42638732.0,28391136.0,0.0277,0.01046
3189,2016,41463191.0,28410252.0,0.02616,0.01076
3189,2017,0.1,27643983.0,0.0,0.01078
3189,2018,42623954.0,27782150.0,0.00032,0.01058
3189,2019,41703345.0,25567021.0,0.00017,4510738.0
3189,2020,0.1,0.06,0.00038,0.010539999999999999
3189,2021,0.1,0.04979,0.00019,0.007719999999999999
3189,2022,0.1,0.048659999999999995,0.00022,0.0066500000000000005
3189,2023,0.1,0.0421,0.00013000000000000002,4544746.0
3189,2024,0.1,0.039850000000000003,3468780.0,0.00575
3189,2025,0.1,0.04093,0.00136,0.00571
3231,2015,290385044.0,68715506.0,0.07615999999999999,25554824.0
3231,2016,294477847.0,64674883.0,0.07783,26521362.0
3231,2017,0.1,63083202.0,0.0,27498607.0
3231,2018,339102575.0,68945197.0,0.00047,28421220.0
3231,2019,344176335.0,73950584.0,0.0007099999999999999,28406121.0
3231,2020,0.1,0.01669,0.00094,0.00662
3231,2021,0.1,0.01567,0.00114,0.00584
3231,2022,0.1,0.019850000000000003,0.00161,0.0060999999999999995
3231,2023,0.1,0.02137,0.00146,0.00649
3231,2024,0.1,0.022510000000000002,0.002,0.00491
3231,2025,0.1,0.01618,0.00124,0.0029
3324,2015,3555728.0,0.03953,0.059770000000000004,0.02001
3324,2016,4810069.0,0.04182,0.0578,0.01614
3324,2017,0.1,0.04423,0.05527,0.01806
3324,2018,5779913.0,0.039740000000000004,0.06006,0.01438
3324,2019,7523573.0,3507291.0,0.05317,0.01131
3324,2020,0.1,0.04535,0.054329999999999996,0.00873
3324,2021,0.1,0.039869999999999996,0.05873,0.00743
3324,2022,0.1,0.04537,0.052969999999999996,0.00745
3324,2023,0.1,0.04828,0.049729999999999996,0.00784
3324,2024,0.1,0.05294,0.04513,0.00542
3324,2025,0.1,0.04243,0.1,0.0035600000000000002
3443,2015,5401808.0,3527578.0,0.0347,1340119.0
3443,2016,5694746.0,3517652.0,0.03823,1340119.0
3443,2017,0.1,3513093.0,0.0,1340119.0
3443,2018,0.1,4365904.0,0.01072,1340119.0
3443,2019,8340715.0,4312974.0,0.013300000000000001,1340119.0
3443,2020,0.1,0.04604,0.02444,0.01375
3443,2021,0.1,0.03543,0.03577,0.00902
3443,2022,0.1,0.037469999999999996,0.030789999999999998,0.00747
3443,2023,0.1,0.041100000000000005,0.02797,0.00694
3443,2024,0.1,0.04293,0.03553,0.00509
3443,2025,0.1,0.045399999999999996,0.0258,0.00471
3481,2015,387442336.0,232264723.0,0.040049999999999995,99532372.0
3481,2016,354910543.0,215344944.0,0.03932,99522104.0
3481,2017,0.1,249030887.0,0.03499,99520720.0
3481,2018,411919604.0,254990705.0,0.0381,99520720.0
3481,2019,369764346.0,231927704.0,0.03723,97110720.0
3481,2020,0.1,0.06254,0.0,0.02619
3481,2021,0.1,0.06509999999999999,0.03481,0.02259
3481,2022,0.1,0.06296,0.03692,0.022629999999999997
3481,2023,0.1,0.05911,0.040670000000000005,0.023829999999999997
3481,2024,0.1,0.06472,0.03478,0.02231
3481,2025,0.1,0.05759,0.1,0.02079
3533,2015,10857004.0,8039936.0,0.0255,0.00861
3533,2016,10669611.0,0.07108,0.02792,0.00876
3533,2017,0.1,0.07379999999999999,0.0,0.00898
3533,2018,13790208.0,9506158.0,4e-05,1060417.0
3533,2019,16280192.0,11815326.0,0.00011999999999999999,1034779.0
3533,2020,0.1,0.07001,0.00047999999999999996,0.00537
3533,2021,0.1,0.06383,0.00037,0.004019999999999999
3533,2022,31821748.0,0.06628,0.00020999999999999998,0.0033599999999999997
3533,2023,0.1,0.06849,0.00017999999999999998,0.0031
3533,2024,0.1,0.07164,5.9999999999999995e-05,0.0022400000000000002
3533,2025,0.1,0.07623,0.0,0.0022299999999999998
3653,2015,5100656.0,4349524.0,0.01473,1063242.0
3653,2016,0.1,4247609.0,0.02182,1063242.0
3653,2017,0.1,4188474.0,0.02502,1063242.0
3653,2018,6821914.0,0.07194,0.028059999999999998,1100756.0
3653,2019,7365086.0,5918294.0,0.01964,1210254.0
3653,2020,11417963.0,0.05658,11417963.0,0.0106
3653,2021,0.1,0.05235,0.00037,0.00905
3653,2022,0.1,0.05586,0.00016,0.00902
3653,2023,0.1,0.06319,0.00020999999999999998,0.00874
3653,2024,0.1,0.07836,0.00044,0.00774
3653,2025,0.1,0.08165,8.999999999999999e-05,0.00525
3661,2015,3915011.0,2827197.0,0.02779,0.01573
3661,2016,2901582.0,2454331.0,0.01541,0.02122
3661,2017,0.1,2558088.0,0.00032,0.01573
3661,2018,3717404.0,2920899.0,0.00853,0.016079999999999997
3661,2019,5225066.0,3301745.0,0.01483,0.0116
3661,2020,0.1,0.04267,0.04369,0.006809999999999999
3661,2021,0.1,0.07805,0.01116,0.00533
3661,2022,0.1,0.06505,0.01735,0.00366
3661,2023,0.1,0.06467,0.0167,0.00337
3661,2024,0.1,0.07843000000000001,0.012150000000000001,0.0016
3661,2025,0.1,0.07031,0.02071,0.0014
3665,2015,7084812.0,4386029.0,0.038090000000000006,0.012960000000000001
3665,2016,9469049.0,0.05391,0.046090000000000006,1014493.0
3665,2017,0.1,0.053630000000000004,12307685.0,0.00925
3665,2018,17736102.0,9005955.0,2e-05,1185174.0
3665,2019,0.1,0.05084,8e-05,0.00544
3665,2020,0.1,0.05827,7.000000000000001e-05,0.00575
3665,2021,25572481.0,0.05914,25572481.0,0.00538
3665,2022,52714883.0,0.03978,52714883.0,0.00297
3665,2023,0.1,0.039479999999999994,0.00033,0.0028
3665,2024,0.1,0.05944,0.00046,0.00311
3665,2025,0.1,0.056659999999999995,0.00023999999999999998,0.00237
3702,2015,179051865.0,47770420.0,0.07301,16557092.0
3702,2016,177498003.0,46916821.0,0.07329000000000001,16927825.0
3702,2017,0.1,48622426.0,0.07237,18109347.0
3702,2018,196060864.0,54358769.0,0.07204,16790568.0
3702,2019,0.1,0.027559999999999998,0.07223,0.00816
3702,2020,0.1,0.02798,0.07179,0.008029999999999999
3702,2021,0.1,0.02447,0.07525,0.00653
3702,2022,0.1,0.02341,0.07635,0.00526
3702,2023,0.1,0.027219999999999998,0.07246,0.0064800000000000005
3702,2024,0.1,0.0205,0.07922,0.00414
3702,2025,0.1,0.02016,0.1,0.00409
3706,2015,45162690.0,33554409.0,0.0257,7778113.0
3706,2016,51105871.0,33175170.0,0.03509,8131696.0
3706,2017,0.1,32959208.0,0.00132,8182562.0
3706,2018,48046151.0,37803327.0,0.00034,9367677.0
3706,2019,0.1,0.07127,0.0005,0.019440000000000002
3706,2020,0.1,0.07471,0.00022,0.0211
3706,2021,0.1,0.06884,0.0005899999999999999,0.0158
3706,2022,0.1,0.06598000000000001,0.00053,0.014029999999999999
3706,2023,0.1,0.06919,0.00019,0.01523
3706,2024,0.1,0.05225,0.0008100000000000001,0.0105
3706,2025,0.1,0.052289999999999996,0.0028799999999999997,0.01014
3711,2017,356622903.0,166838030.0,0.04979,83813479.0
3711,2018,533371203.0,203023354.0,0.05863,43217144.0
3711,2019,556654283.0,200968723.0,0.06149,43305287.0
3711,2020,583091082.0,0.0375,583091082.0,0.00744
3711,2021,0.1,0.03865,0.05919,0.006549999999999999
3711,2022,0.1,0.03908,0.05857,0.00592
3711,2023,0.1,0.04143,0.05578,0.00651
3711,2024,0.1,0.04368,0.05332,0.00596
3711,2025,0.1,0.039009999999999996,0.1,0.005
4904,2015,136881171.0,71906365.0,0.04692,32585008.0
4904,2016,140831403.0,68841815.0,0.05062,32585008.0
4904,2017,0.1,64606677.0,0.0,32585008.0
4904,2018,126816509.0,73317498.0,0.0017800000000000001,32585008.0
4904,2019,134162936.0,69763955.0,0.00152,32585008.0
4904,2020,0.1,0.038810000000000004,0.00126,0.018789999999999998
4904,2021,0.1,0.03711,0.0017,0.01856
4904,2022,169826297.0,0.03583,0.0019,0.019190000000000002
4904,2023,0.1,0.03548,0.0020499999999999997,0.01984
4904,2024,0.1,0.04881,0.0016699999999999998,0.019309999999999997
4904,2025,182116438.0,0.05059,0.00177,0.019809999999999998
4938,2015,476086663.0,150380135.0,0.0596,26030205.0
4938,2016,491527503.0,142860204.0,0.06420999999999999,25756275.0
4938,2017,0.1,138903068.0,0.0,25747336.0
4938,2018,584350615.0,150028838.0,0.00017,26123773.0
4938,2019,570519793.0,157665062.0,0.00027,26110919.0
4938,2020,0.1,0.02376,0.00015,0.0038900000000000002
4938,2021,0.1,0.02462,0.0002,0.00394
4938,2022,0.1,0.02763,0.0002,0.00404
4938,2023,0.1,0.03338,0.0002,0.00495
4938,2024,0.1,0.030690000000000002,0.00023999999999999998,0.00395
4938,2025,0.1,0.033280000000000004,0.00035,0.0043
4958,2015,91255415.0,42252533.0,0.053700000000000005,8047484.0
4958,2016,87066330.0,37982079.0,0.05638,8047484.0
4958,2017,0.1,30854780.0,0.05876,8047484.0
4958,2018,140107153.0,56055207.0,0.04425,8047484.0
4958,2019,139881335.0,67159702.0,0.03541,9022299.0
4958,2020,0.1,0.0433,0.04256,0.00523
4958,2021,0.1,0.0431,0.04201,0.00484
4958,2022,0.1,0.04071,0.04435,0.00412
4958,2023,0.1,0.039990000000000005,0.04388,0.00423
4958,2024,0.1,0.040909999999999995,0.04285,0.0036
4958,2025,0.1,0.044270000000000004,0.1,0.00382
5269,2015,1624883.0,1345556.0,0.01719,0.03513
5269,2016,1797508.0,1428578.0,0.02052,0.031760000000000004
5269,2017,0.1,1405117.0,0.0,0.024149999999999998
5269,2018,3218246.0,,0.00174,0.01866
5269,2019,3451089.0,,0.00075,0.0174
5269,2020,0.1,,0.00013000000000000002,0.00441
5269,2021,0.1,,0.00027,0.0038599999999999997
5269,2022,0.1,,7.000000000000001e-05,0.0038599999999999997
5269,2023,0.1,,0.00011,0.00376
5269,2024,0.1,0.09262000000000001,0.0,0.00207
5269,2025,0.1,0.0886,0.0003,0.00183
5274,2015,1207028.0,0.08742,0.012580000000000001,0.02624
5274,2016,1530253.0,0.07498,0.02502,0.02077
5274,2017,0.1,0.07035,0.00317,0.01348
5274,2018,2832675.0,0.08222,0.01778,0.012029999999999999
5274,2019,3418894.0,2633386.0,785508.0,0.01
5274,2020,0.1,0.08095000000000001,0.01905,0.00925
5274,2021,0.1,0.07781999999999999,0.02218,0.00754
5274,2022,0.1,0.07704000000000001,0.02296,0.00708
5274,2023,0.1,0.054990000000000004,0.04501,0.00642
5274,2024,0.1,0.07299,0.027010000000000003,0.004900000000000001
5274,2025,0.1,0.07326,0.1,0.00366
5483,2015,46186336.0,0.04977,0.03814,0.01256
5483,2016,48007138.0,0.04523,0.04291,0.01208
5483,2017,0.1,0.03177,0.00925,0.00732
5483,2018,103985315.0,0.02585,0.00433,0.00564
5483,2019,109383496.0,26670241.0,0.00377,5862217.0
5483,2020,0.1,0.02561,0.00342,0.00533
5483,2021,0.1,0.01706,0.00443,0.0035099999999999997
5483,2022,0.1,0.016489999999999998,0.00545,0.00316
5483,2023,0.1,0.01661,0.00479,0.0029300000000000003
5483,2024,0.1,0.0179,0.00271,0.0023599999999999997
5483,2025,0.1,0.01839,0.00304,0.0023799999999999997
5871,2015,267569822.0,37887041.0,0.08504,0.00426
5871,2016,280186810.0,37803095.0,0.08575,0.004070000000000001
5871,2017,0.1,38937838.0,0.08594,0.0038900000000000002
5871,2018,400377709.0,61214225.0,0.0,12895146.0
5871,2019,497337859.0,69761962.0,0.08513,0.00267
5871,2020,0.1,0.0161,0.08315,0.0025800000000000003
5871,2021,0.1,0.01537,0.08366,0.0022400000000000002
5871,2022,0.1,0.016399999999999998,0.08259,0.0020800000000000003
5871,2023,0.1,0.0156,0.08341,0.0019399999999999999
5871,2024,0.1,0.01762,0.0,0.00186
5871,2025,0.1,0.018690000000000002,0.1,0.00191
5876,2015,1624868880.0,115238996.0,0.09040999999999999,39991207.0
5876,2016,1627501274.0,114829313.0,0.09049,40791031.0
5876,2017,1696456127.0,119761737.0,0.09048,40791031.0
5876,2018,1892409757.0,131155947.0,0.09059,41016031.0
5876,2019,2075556734.0,153567619.0,0.09015999999999999,44816031.0
5876,2020,0.1,0.00734,0.09029999999999999,0.00212
5876,2021,0.1,0.00738,0.09022,0.00209
5876,2022,0.1,0.00661,0.09097,0.0019399999999999999
5876,2023,0.1,0.00718,0.1,0.0020099999999999996
5876,2024,0.1,0.00793,0.1,0.00195
5876,2025,2440645306.0,204918623.0,2440645306.0,0.00199
5880,2015,3235095280.0,,0.09412000000000001,110722290.0
5880,2016,3312028746.0,,0.09398000000000001,118472850.0
5880,2017,3329285182.0,,0.09404000000000001,118472850.0
5880,2018,3508287588.0,,0.09394,125687847.0
5880,2019,0.1,,0.09393000000000001,0.00346
5880,2020,0.1,,0.09426999999999999,0.00322
5880,2021,0.1,,0.09451999999999999,0.00307
5880,2022,0.1,,0.09539,0.00313
5880,2023,4629501698.0,,4629501698.0,0.0030299999999999997
5880,2024,0.1,,0.1,0.0029500000000000004
5880,2025,5380088848.0,,5380088848.0,0.0029100000000000003
6139,2015,23054481.0,0.0295,0.06001,1882512.0
6139,2016,23061303.0,7278666.0,0.05742,2144117.0
6139,2017,0.1,7114811.0,0.0,2166375.0
6139,2018,26996608.0,7701965.0,0.01107,2255409.0
6139,2019,28035252.0,7722774.0,0.01021,2255409.0
6139,2020,0.1,0.0269,0.016030000000000003,0.007980000000000001
6139,2021,0.1,0.02418,0.01507,0.007
6139,2022,0.1,0.02123,0.02732,0.0057
6139,2023,0.1,0.01648,0.04119,0.00429
6139,2024,0.1,0.02411,0.00266,0.00385
6139,2025,0.1,0.02334,0.0,0.00282
6239,2015,71702692.0,33830784.0,0.04149,7791466.0
6239,2016,75803643.0,34295695.0,0.04393,7791466.0
6239,2017,0.1,34929739.0,0.0,7791466.0
6239,2018,103595501.0,41003226.0,4e-05,7791466.0
6239,2019,107145981.0,43027728.0,5.9999999999999995e-05,7791466.0
6239,2020,0.1,0.04229,5e-05,0.0071600000000000006
6239,2021,0.1,0.04175,0.00014000000000000001,0.00657
6239,2022,0.1,0.04088,0.00019,0.00609
6239,2023,0.1,0.04263,0.00015,0.00657
6239,2024,0.1,0.05198,0.00013000000000000002,0.0069500000000000004
6239,2025,0.1,0.045700000000000005,0.00020999999999999998,0.0061600000000000005
6415,2015,5327270.0,0.0865,5327270.0,0.01468
6415,2016,9988488.0,6499934.0,0.03493,0.00813
6415,2017,0.1,9088969.0,0.01932,0.0076500000000000005
6415,2018,13877445.0,12937461.0,939984.0,0.0065
6415,2019,16638947.0,0.08924,16638947.0,0.0055
6415,2020,0.1,0.09076000000000001,0.00763,0.00468
6415,2021,0.1,0.08907999999999999,0.00925,0.00354
6415,2022,0.1,0.08553,0.01263,0.00271
6415,2023,0.1,0.08928,0.00881,0.0028599999999999997
6415,2024,0.1,0.08689,0.011859999999999999,0.00239
6415,2025,0.1,0.08448,0.1,0.0022
6446,2015,1040599.0,0.06627,0.033729999999999996,0.18286000000000002
6446,2016,4662892.0,0.09606,0.0,0.04683
6446,2017,0.1,0.09597,0.004030000000000001,0.054090000000000006
6446,2018,2805043.0,0.08813,333084.0,0.07809999999999999
6446,2019,0.1,0.0762,0.0,0.07604000000000001
6446,2020,0.1,0.07087,0.0,0.047619999999999996
6446,2021,0.1,0.06856999999999999,0.0,0.04467
6446,2022,0.1,0.07286,0.0,0.0384
6446,2023,0.1,0.09140999999999999,0.0,0.0123
6446,2024,0.1,0.08843000000000001,0.0,0.011
6446,2025,0.1,0.08547,0.0,0.010150000000000001
6488,2015,23815760.0,0.07022,0.02978,0.0155
6488,2016,26951789.0,0.06287,0.03712,0.013699999999999999
6488,2017,0.1,0.05043,0.0,0.0073
6488,2018,89822121.0,0.04803,0.00501,0.00487
6488,2019,96585753.0,45067015.0,0.00382,0.00453
6488,2020,0.1,0.046549999999999994,0.00352,0.00461
6488,2021,0.1,0.030289999999999997,0.004860000000000001,0.0029
6488,2022,0.1,0.03166,0.00632,0.00276
6488,2023,0.1,0.0341,0.00538,0.0025099999999999996
6488,2024,0.1,0.040530000000000004,0.00474,0.00213
6488,2025,0.1,0.04273,0.00367,0.00219
6505,2015,425467474.0,266689026.0,0.03731,95259597.0
6505,2016,415951012.0,278611219.0,0.03301,95259597.0
6505,2017,0.1,288735719.0,0.03436,95259597.0
6505,2018,405769455.0,337738208.0,7.000000000000001e-05,95259597.0
6505,2019,398031793.0,330223061.0,1e-05,95259597.0
6505,2020,0.1,0.08088,2e-05,0.02501
6505,2021,0.1,0.07791,1e-05,0.02076
6505,2022,0.1,0.07489,2e-05,0.02186
6505,2023,0.1,0.07769,2e-05,0.023600000000000003
6505,2024,0.1,0.08,2e-05,0.02566
6505,2025,0.1,0.08543,2e-05,0.02287
6515,2018,0.1,0.06651,0.03349,0.019030000000000002
6515,2019,0.1,0.06765,0.032350000000000004,0.01308
6515,2020,0.1,0.07363,0.00011,0.01271
6515,2021,0.1,0.07438,0.00064,0.00861
6515,2022,0.1,0.06519,0.00087,0.006860000000000001
6515,2023,0.1,0.06358,0.0015,0.0067800000000000004
6515,2024,0.1,0.07309,0.00246,0.004730000000000001
6515,2025,0.1,0.07126,0.0030099999999999997,0.0039900000000000005
6669,2015,6171124.0,0.01483,0.08517,0.006809999999999999
6669,2016,9504112.0,1086156.0,0.08857,0.00442
6669,2017,0.1,0.00973,22386179.0,0.00457
6669,2018,28204042.0,10776787.0,0.00135,1520288.0
6669,2019,48147226.0,20218865.0,0.0017900000000000001,1746368.0
6669,2020,0.1,0.0448,0.004200000000000001,0.00319
6669,2021,0.1,0.032299999999999995,0.0039700000000000004,0.00206
6669,2022,0.1,0.0385,0.0054,0.0019
6669,2023,0.1,0.0389,0.0038900000000000002,0.00186
6669,2024,0.1,0.046259999999999996,0.00297,0.0009699999999999999
6669,2025,0.1,0.03686,0.0,0.00055
6770,2018,0.1,0.00718,0.00185,0.00529
6770,2019,0.1,0.04071,0.00126,0.04232
6770,2020,0.1,0.04209,0.0008900000000000001,0.03935
6770,2021,0.1,0.05043,0.0008399999999999999,0.02677
6770,2022,0.1,0.05504,0.0007,0.02354
6770,2023,0.1,0.0545,0.00055,0.02316
6770,2024,0.1,0.04692,0.0007700000000000001,0.02209
6770,2025,0.1,0.04589,0.0008,0.023649999999999997
6789,2018,0.1,,4e-05,0.0484
6789,2019,0.1,,4e-05,0.046049999999999994
6789,2020,0.1,,5e-05,0.024730000000000002
6789,2021,0.1,,7.000000000000001e-05,0.019440000000000002
6789,2022,0.1,,4e-05,0.013980000000000001
6789,2023,0.1,,5e-05,0.01192
6789,2024,0.1,,0.00011999999999999999,0.01283
6789,2025,0.1,,0.00011,0.01426
6805,2018,0.1,0.046049999999999994,0.053950000000000005,0.028739999999999998
6805,2019,0.1,0.04561,0.05439,0.026420000000000003
6805,2020,0.1,0.03133,0.06867,0.0135
6805,2021,4839960.0,0.04277,4839960.0,0.01249
6805,2022,0.1,0.03761,0.06239,0.010039999999999999
6805,2023,0.1,0.03982,0.06018,0.0103
6805,2024,0.1,0.04347,0.0,0.00537
6805,2025,0.1,0.049,0.0,0.00467
